82	82	jelito gruby	[jelito grube]	26.6	2	31	22	5
83	83	cholesterol	[cholesterol]	26.571428571428573	1	269	161	49
84	84	niski poziom	[niższy poziom]	26.125	2	29	23	8
85	85	ciśnienie krew	[ciśnienie krwi]	26.0	2	28	12	6
86	85	wynik badanie	[wynik badań]	26.0	2	27	9	9
87	86	sposób	[sposób]	25.919780219780222	1	261	164	91
88	87	ocet jabłkowy	[ocet jabłkowy]	25.9	2	27	11	10
89	88	aktywność fizyczny	[aktywność fizyczna]	25.857142857142858	2	27	8	7
90	89	ból	[ból]	25.841538461538462	1	261	168	65
91	90	bakteria	[bakteria]	25.361111111111114	1	256	129	54
92	91	choroba serce	[choroba serca]	25.166666666666668	2	27	11	6
93	92	badanie naukowy	[badanie naukowe]	25.0	2	26	12	12
94	92	zapalenie płuco	[zapalenie płuc]	25.0	2	26	5	5
95	93	substancja	[substancja]	24.819318181818183	1	250	159	88
96	94	układ pokarmowy	[układ pokarmowy]	24.0	2	25	10	10
97	95	kwas	[kwas]	23.807462686567163	1	241	196	67
98	96	niedobór witamina D	[niedobór witaminy D]	23.774437510817343	3	16	1	1
99	97	metoda leczenie	[metoda leczenia]	23.727272727272727	2	25	14	11
100	98	jama ustny	[jama ustna]	23.454545454545453	2	25	17	11
101	99	terapia	[terapia]	23.319736842105264	1	235	137	76
102	100	dawka	[dawka]	23.205747126436783	1	234	169	87
103	101	działanie	[działanie]	23.04409448818898	1	232	198	127
104	102	metoda	[metoda]	23.025274725274727	1	232	159	91
105	103	szczepionka skojarzyć	[szczepionka skojarzona]	23.0	2	24	11	11
106	104	poród	[poród]	22.78548387096774	1	230	133	62
107	105	%	[%]	22.59814814814815	1	228	109	54
108	106	proces	[proces]	22.45619834710744	1	226	174	121
109	107	serce	[serce]	22.441176470588236	1	230	190	34
110	108	rak jajnik	[rak jajników]	22.375	2	24	13	8
111	109	światowy organizacja zdrowie	[światowa organizacja Zdrowia]	22.18947501009619	3	15	1	1
112	109	hanowerski centrum hipertermia	[hanowerskie centrum Hipertermii]	22.18947501009619	3	14	0	0
113	110	organizm człowiek	[organizm człowieka]	22.0	2	23	2	2
114	111	tłuszcz	[tłuszcz]	21.93714285714286	1	221	114	70
115	112	firma farmaceutyczny	[firma farmaceutyczna]	21.77777777777778	2	23	11	9
116	113	badanie kliniczny	[badanie kliniczne]	21.0	2	22	5	5
117	114	rak jelito gruby	[rak jelita grubego]	20.60451250937503	3	15	8	4
118	114	wysoki poziom cholesterol	[wysoki poziom cholesterolu]	20.60451250937503	3	14	1	1
119	115	styl życie	[styl życia]	20.5	2	22	9	6
120	116	skóra	[skóra]	20.05217391304348	1	202	102	69
121	117	pierwszy objaw	[pierwszy objaw]	20.0	2	22	14	7
122	117	szyjka macica	[szyjka macicy]	20.0	2	22	14	7
123	117	długi czas	[dłuższy czas]	20.0	2	20	0	0
124	118	problem	[problem]	19.942592592592593	1	201	85	54
125	119	układ oddechowy	[układ oddechowy]	19.833333333333332	2	22	13	6
126	120	grupa	[grupa]	19.803225806451614	1	200	122	62
127	121	duży dawka	[duża dawka]	19.727272727272727	2	21	14	11
128	122	ciało	[ciało]	19.20731707317073	1	195	120	41
129	123	zakażenie	[zakażenie]	19.203333333333333	1	194	118	60
130	124	węzeł chłonny	[węzeł chłonny]	19.166666666666668	2	22	17	6
131	125	zawał	[zawał]	19.024489795918367	1	193	135	49
132	126	odpowiedni ilość	[odpowiednia ilość]	19.0	2	20	11	11
133	126	Stany Zjednoczony	[Stany Zjednoczonych]	19.0	2	20	2	2
134	127	kwas askorbinowy	[kwas askorbinowy]	18.88888888888889	2	20	10	9
135	128	wynik	[wynik]	18.835211267605636	1	190	117	71
136	129	C	[C]	18.78	1	192	42	10
137	130	nienasycony kwas tłuszczowy	[nienasycony kwas tłuszczowy]	18.702557508509646	3	13	6	5
138	131	typ	[typ]	18.685454545454544	1	189	118	55
139	132	związek	[związek]	18.627868852459017	1	188	105	61
140	133	częsty przyczyna	[najczęstsza przyczyna]	18.53846153846154	2	20	19	13
141	134	rak pierś	[rak piersi]	18.5	2	20	6	4
142	135	czerniak złośliwy	[czerniak złośliwy]	18.428571428571427	2	20	11	7
143	136	przyczyna	[przyczyna]	18.35	1	185	120	80
144	137	flora jelitowy	[flora jelitowa]	18.3	2	20	17	10
145	138	produkt	[produkt]	18.22676056338028	1	184	123	71
146	139	domowy sposób	[domowy sposób]	18.0	2	19	3	3
147	139	wirus grypa	[wirus grypy]	18.0	2	19	2	2
148	140	zachłystowy zapalenie płuco	[zachłystowe zapalenie płuc]	17.83082813311301	3	13	7	4
149	141	tkanka łączny	[tkanka łączna]	17.666666666666668	2	19	16	12
150	142	medycyna	[medycyna]	17.652631578947368	1	179	141	57
151	143	zmiana	[zmiana]	17.557303370786517	1	177	127	89
152	144	B	[B]	17.463636363636365	1	181	70	11
153	145	wątroba	[wątroba]	17.290000000000003	1	176	93	30
154	146	składnik	[składnik]	17.211688311688313	1	174	145	77
155	147	leczyć	[leczenie]	17.141428571428573	1	173	111	70
156	148	czynnik	[czynnik]	17.13125	1	173	108	64
157	149	wiek	[wiek]	17.07837837837838	1	173	82	37
158	150	siemię lniany	[siemię lniane]	17.0	2	19	8	4
159	150	B 6	[B 6]	17.0	2	22	5	1
160	151	zdrowy dziecko	[zdrowe dziecko]	16.857142857142858	2	18	8	7
161	152	test	[test]	16.818	1	170	91	50
162	153	metoda leczyć	[metoda leczenia]	16.77777777777778	2	18	11	9
163	154	składnik pokarmowy	[składnik pokarmowy]	16.727272727272727	2	18	14	11
164	155	cukier	[cukier]	16.725	1	170	110	40
165	156	stosować	[stosowanie]	16.623880597014928	1	168	118	67
166	157	infekcja	[infekcja]	16.506122448979593	1	167	95	49
167	158	D	[D]	16.380000000000003	1	182	91	5
168	159	główny przyczyna	[główna przyczyna]	16.375	2	18	13	8
169	160	tkanka	[tkanka]	16.34516129032258	1	165	144	93
170	161	większość	[większość]	16.314285714285713	1	165	117	63
171	162	przemiana materia	[przemiana materii]	16.22222222222222	2	18	16	9
172	163	płyn owodniowy	[płyn owodniowy]	16.166666666666668	2	18	11	6
173	164	wpływ	[wpływ]	16.077551020408162	1	163	109	49
174	165	lek przeciwbólowy	[lek przeciwbólowy]	16.0	2	17	5	5
175	165	osoba stary	[osoba starsza]	16.0	2	16	0	0
176	165	Wielki Brytania	[Wielkiej Brytania]	16.0	2	16	0	0
177	165	droga oddechowy	[droga oddechowa]	16.0	2	20	16	4
178	166	niedobór	[niedobór]	15.952830188679247	1	162	131	53
179	167	narząd płciowy	[narząd płciowy]	15.88888888888889	2	17	10	9
180	168	białko	[białko]	15.86271186440678	1	160	81	59
181	169	związek chemiczny	[związek chemiczny]	15.857142857142858	2	17	8	7
182	170	zespół	[zespół]	15.827659574468086	1	161	128	47
183	171	zapalenie zatoka	[zapalenie zatok]	15.75	2	17	10	8
184	172	wysiłek fizyczny	[wysiłek fizyczny]	15.666666666666666	2	17	8	6
185	173	przyszły mama	[przyszła mama]	15.6	2	17	7	5
186	174	kontakt seksualny	[kontakt seksualny]	15.5	2	17	6	4
187	175	rozwój	[rozwój]	15.340740740740742	1	155	129	81
188	176	jelito	[jelito]	15.127777777777778	1	154	98	36
189	177	tydzień	[tydzień]	15.095238095238097	1	154	64	21
190	178	problem zdrowotny	[problem zdrowotny]	15.0	2	16	8	8
191	178	choroba wieńcowy	[choroba wieńcowa]	15.0	2	16	5	5
192	178	badanie przeprowadzić	[badanie przeprowadzone]	15.0	2	16	1	1
193	178	choroba genetyczny	[choroba genetyczna]	15.0	2	16	2	2
194	178	podeszły wiek	[podeszły wiek]	15.0	2	15	0	0
195	178	udar mózg	[udar mózgu]	15.0	2	16	1	1
196	178	zły samopoczucie	[złe samopoczucie]	15.0	2	16	1	1
197	178	większość przypadek	[większość przypadków]	15.0	2	17	2	1
198	178	ból brzuch	[ból brzucha]	15.0	2	15	0	0
199	178	produkt spożywczy	[produkt spożywczy]	15.0	2	16	8	8
200	178	silny ból	[silny ból]	15.0	2	16	3	3
201	178	stwardnienie rozsiany	[stwardnienie rozsiane]	15.0	2	15	0	0
202	178	kuracja antybiotykowy	[kuracja antybiotykowa]	15.0	2	16	4	4
203	178	podwyższyć ryzyko	[podwyższone ryzyko]	15.0	2	17	16	8
204	179	efekt	[efekt]	14.866233766233766	1	150	103	77
205	180	skutek	[skutek]	14.850000000000001	1	150	117	78
206	181	płód	[płód]	14.619298245614036	1	148	103	57
207	182	podwyższyć poziom	[podwyższony poziom]	14.5	2	17	10	4
208	183	HIV	[HIV]	14.407142857142858	1	146	27	14
209	184	tarczyca bajkalski	[tarczyca bajkalska]	14.333333333333334	2	16	10	6
210	185	badanie prenatalny nieinwazyjny	[badanie prenatalne nieinwazyjne]	14.264662506490406	3	9	0	0
211	185	niepożądany odczyn poszczepienny	[niepożądany odczyn poszczepienny]	14.264662506490406	3	10	3	3
212	186	grupa ryzyko	[grupa ryzyka]	14.0	2	14	0	0
213	186	system immunologiczny	[system immunologiczny]	14.0	2	15	5	5
214	186	roślina strączkowy	[roślina strączkowa]	14.0	2	15	3	3
215	187	efekt uboczny	[efekt uboczny]	13.916666666666666	2	15	13	12
216	188	blaszka miażdżycowy	[blaszka miażdżycowa]	13.857142857142858	2	15	8	7
217	189	zwiększyć ryzyko	[zwiększone ryzyko]	13.75	2	15	15	12
218	190	wysoki stężenie	[wysokie stężenie]	13.666666666666666	2	15	8	6
219	190	reakcja alergiczny	[reakcja alergiczna]	13.666666666666666	2	16	7	3
220	191	źródło energia	[źródło energii]	13.625	2	15	11	8
221	192	duży ryzyko	[większe ryzyko]	13.5	2	15	12	8
222	192	cukrzyca typ	[cukrzyca typu]	13.5	2	15	9	6
223	193	wysoki ryzyko	[wyższe ryzyko]	13.375	2	15	13	8
224	194	zaburzenie	[zaburzenie]	13.245714285714286	1	134	108	70
225	195	naukowiec	[naukowiec]	13.161538461538463	1	133	36	26
226	196	koncern farmaceutyczny	[koncern farmaceutyczny]	13.0	2	14	6	6
227	196	infekcja bakteryjny	[infekcja bakteryjna]	13.0	2	13	0	0
228	196	osoba zdrowy	[osoba zdrowa]	13.0	2	13	0	0
229	196	metal ciężki	[metal ciężki]	13.0	2	14	4	4
230	196	szkodliwy substancja	[szkodliwa substancja]	13.0	2	14	5	5
231	196	choroba przewlekły	[choroba przewlekła]	13.0	2	14	4	4
232	196	nosiciel wirus	[nosiciel wirusa]	13.0	2	14	2	2
233	196	wysoki gorączka	[wysoka gorączka]	13.0	2	13	0	0
234	197	nowotwór	[nowotwór]	12.922857142857143	1	131	62	35
235	198	atak serce	[atak serca]	12.8	2	14	6	5
236	199	mózg	[mózg]	12.747058823529413	1	130	86	34
237	200	węglowodan	[węglowodan]	12.711538461538462	1	129	49	26
238	201	reumatoidalny zapalenie staw	[reumatoidalne zapalenie stawów]	12.67970000576925	3	8	0	0
239	202	choroba alzheimer	[choroba Alzheimera]	12.6	2	14	7	5
240	203	stężenie	[stężenie]	12.518518518518519	1	127	98	54
241	204	medycyna niekonwencjonalny	[medycyna niekonwencjonalna]	12.5	2	14	3	2
242	205	wzrost	[wzrost]	12.324137931034484	1	125	102	58
243	206	miejsce	[miejsce]	12.171153846153848	1	123	67	52
244	207	środek	[środek]	12.125	1	123	91	52
245	208	komórka nerwowy	[komórka nerwowa]	12.0	2	13	6	6
246	208	zdrowy komórka	[zdrowa komórka]	12.0	2	13	3	3
247	208	badać krew	[badanie krwi]	12.0	2	13	3	3
248	208	poziom glukoza	[poziom GLUKOZY]	12.0	2	13	6	6
249	208	poważny choroba	[poważna choroba]	12.0	2	13	1	1
250	208	USG genetyczny	[USG genetyczne]	12.0	2	12	0	0
251	208	B 12	[B 12]	12.0	2	15	6	2
252	208	proces zapalny	[proces zapalny]	12.0	2	13	4	4
253	208	duży znaczenie	[większe znaczenie]	12.0	2	12	0	0
254	208	duży wpływ	[duży wpływ]	12.0	2	12	0	0
255	208	poród domowy	[poród domowy]	12.0	2	13	4	4
256	208	zapalenie tarczyca	[zapalenie tarczycy]	12.0	2	13	1	1
257	208	astma oskrzelowy	[astma oskrzelowa]	12.0	2	13	3	3
258	208	błona komórkowy	[błona komórkowa]	12.0	2	13	5	5
259	208	zawrót głowa	[zawrót głowy]	12.0	2	13	1	1
260	209	hormon	[hormon]	11.820512820512821	1	120	70	39
261	210	Polska	[Polska]	11.76	1	119	7	5
262	211	utrata waga	[utrata wagi]	11.75	2	13	5	4
263	211	wysoki temperatura	[wysoka temperatura]	11.75	2	13	5	4
264	212	mięsień	[mięsień]	11.702083333333334	1	119	95	48
265	213	preparat	[preparat]	11.673076923076923	1	118	66	52
266	214	źródło	[źródło]	11.650943396226417	1	118	79	53
267	215	ostry zapalenie	[ostre zapalenie]	11.625	2	13	11	8
268	216	niewielki ilość	[niewielka ilość]	11.571428571428571	2	13	10	7
269	217	niedotlenienie okołoporodowy	[niedotlenienie okołoporodowe]	11.333333333333334	2	13	5	3
270	218	olej	[olej]	11.270370370370372	1	116	89	27
271	219	cukrzyca	[cukrzyca]	11.246666666666668	1	115	38	15
272	220	insulina	[insulina]	11.22608695652174	1	115	63	23
273	221	szczepienie obowiązkowy	[szczepienie obowiązkowe]	11.2	2	13	9	5
274	222	białko jajo kurzy	[białko jaja kurzego]	11.094737505048094	3	8	1	1
275	223	czynnik ryzyko	[czynnik ryzyka]	11.0	2	12	5	5
276	223	medycyna naturalny	[medycyna naturalna]	11.0	2	12	3	3
277	223	interwencja chirurgiczny	[interwencja chirurgiczna]	11.0	2	13	4	2
278	223	dawka szczepionka	[dawka szczepionki]	11.0	2	13	6	3
279	223	pamięć woda	[pamięć wody]	11.0	2	11	0	0
280	223	mały ilość	[mała ilość]	11.0	2	12	8	8
281	223	ryzyko zakażenie	[ryzyko zakażenia]	11.0	2	12	2	2
282	223	medycyna holistyczny	[medycyna holistyczna]	11.0	2	12	2	2
283	223	ból staw	[ból stawów]	11.0	2	11	0	0
284	223	nowy badanie	[najnowsze badanie]	11.0	2	11	0	0
285	223	nowy lek	[nowy lek]	11.0	2	12	1	1
286	223	osoba chory	[osoba chora]	11.0	2	12	1	1
287	223	przewlekły choroba	[przewlekła choroba]	11.0	2	13	12	6
288	223	pestka dynia	[pestka dyni]	11.0	2	12	5	5
289	223	terapia alternatywny	[terapia alternatywna]	11.0	2	12	3	3
290	223	terapia Gerson	[terapia Gersona]	11.0	2	12	4	4
291	223	dobry sposób	[najlepszy sposób]	11.0	2	11	0	0
292	223	wnętrze komórka	[wnętrze komórki]	11.0	2	12	1	1
293	223	substancja odżywczy	[substancja odżywcza]	11.0	2	12	4	4
294	224	brak	[brak]	10.947540983606558	1	111	93	61
295	225	odporność	[odporność]	10.880645161290325	1	111	68	31
296	226	narodowy instytut	[narodowy instytut]	10.833333333333334	2	13	13	6
297	227	powikłanie	[powikłanie]	10.790909090909091	1	110	69	33
298	228	zachłystowy zapalenie	[zachłystowe zapalenie]	10.75	2	14	13	4
299	229	informacja	[informacja]	10.587179487179489	1	107	44	39
300	230	osoba zakazić	[osoba zakażona]	10.5	2	12	3	2
301	231	rodzaj	[rodzaj]	10.354716981132077	1	105	77	53
302	232	matka	[matka]	10.311428571428571	1	105	66	35
303	233	naczynie	[naczynie]	10.197777777777778	1	104	91	45
304	234	reakcja	[reakcja]	10.192105263157895	1	104	79	38
305	235	glukoza	[glukoza]	10.130434782608695	1	104	62	23
306	236	śmierć	[śmierć]	10.088000000000001	1	103	53	25
307	237	zabieg	[zabieg]	10.05	1	102	51	34
308	238	ośrodkowy układ nerwowy	[ośrodkowy układ nerwowy]	10.038095837900656	3	8	5	3
309	239	układ hormonalny	[układ hormonalny]	10.0	2	11	1	1
310	239	pierwszy kolejność	[pierwsza kolejność]	10.0	2	10	0	0
311	239	związek mineralny	[związek mineralny]	10.0	2	11	5	5
312	239	droga płciowy	[droga płciowa]	10.0	2	10	0	0
313	239	ospa wietrzny	[ospa wietrzna]	10.0	2	10	0	0
314	239	narodowy instytut zdrowie publiczny	[narodowy instytut Zdrowia Publicznego]	10.0	4	5	0	0
315	239	duży szansa	[większa szansa]	10.0	2	10	0	0
316	239	niski indeks	[niski indeks]	10.0	2	10	0	0
317	239	niewydolność nerka	[niewydolność nerek]	10.0	2	12	4	2
318	239	zapalenie staw	[zapalenie stawów]	10.0	2	11	3	3
319	239	wodorowęglan sód	[wodorowęglan sodu]	10.0	2	11	5	5
320	239	objaw choroba	[objaw choroby]	10.0	2	11	1	1
321	239	mleko matka	[mleko matki]	10.0	2	11	1	1
322	239	odpowiedni dieta	[odpowiednia dieta]	10.0	2	11	1	1
323	239	obecność wirus	[obecność wirusa]	10.0	2	11	2	2
324	239	substancja chemiczny	[substancja chemiczna]	10.0	2	11	5	5
325	239	jelito cienki	[jelito cienkie]	10.0	2	11	2	2
326	239	kwas acetylosalicylowy	[kwas acetylosalicylowy]	10.0	2	11	3	3
327	239	wirus zapalenie wątroba typ	[wirus zapalenia wątroby typu]	10.0	4	5	0	0
328	239	stosować antybiotyk	[stosowanie antybiotyków]	10.0	2	11	3	3
329	239	codzienny dieta	[codzienna dieta]	10.0	2	11	1	1
330	239	dieta bogaty	[dieta bogata]	10.0	2	11	3	3
331	239	olej roślinny	[olej roślinny]	10.0	2	11	4	4
332	239	organizm ludzki	[organizm ludzki]	10.0	2	10	0	0
333	240	wada	[wada]	9.966666666666669	1	102	84	36
334	241	praca	[praca]	9.94888888888889	1	101	68	45
335	242	sytuacja	[sytuacja]	9.885185185185186	1	100	31	27
336	243	narząd	[narząd]	9.832558139534884	1	100	72	43
337	244	chory dziecko	[chore dziecko]	9.8	2	11	6	5
338	244	współczesny medycyna	[współczesna medycyna]	9.8	2	11	6	5
339	244	stres oksydacyjny	[stres oksydacyjny]	9.8	2	11	6	5
340	245	rodzic	[rodzic]	9.761111111111113	1	99	25	18
341	246	ciśnienie tętniczy	[ciśnienie tętnicze]	9.714285714285714	2	11	9	7
342	246	ryzyko wystąpienie	[ryzyko wystąpienia]	9.714285714285714	2	11	9	7
343	247	sposób odżywianie	[sposób odżywiania]	9.666666666666666	2	11	4	3
344	247	ryzyko zachorować	[ryzyko zachorowania]	9.666666666666666	2	11	4	3
345	248	płuco	[płuco]	9.623529411764707	1	101	81	17
346	249	masa mięśniowy	[masa mięśniowa]	9.6	2	11	7	5
347	249	skuteczny metoda	[skuteczna metoda]	9.6	2	11	7	5
348	250	grupa podwyższyć ryzyko	[grupa podwyższonego ryzyka]	9.509775004326938	3	6	0	0
349	250	podwyższyć poziom cholesterol	[podwyższony poziom cholesterolu]	9.509775004326938	3	8	2	1
350	250	niski poziom witamina	[niski poziom witaminy]	9.509775004326938	3	6	0	0
351	250	długi okres czas	[dłuższy okres czasu]	9.509775004326938	3	6	0	0
352	250	rozporządzenie minister zdrowie	[rozporządzenie Ministra Zdrowia]	9.509775004326938	3	6	0	0
353	250	czynnik wzrost fibroblast	[czynnik wzrostu fibroblastów]	9.509775004326938	3	7	3	3
354	250	atopowy zapalenie skóra	[atopowe zapalenie skóry]	9.509775004326938	3	6	0	0
355	251	działać	[działanie]	9.465853658536586	1	96	55	41
356	252	alergia	[alergia]	9.413043478260871	1	96	43	23
357	253	lek homeopatyczny	[lek homeopatyczny]	9.333333333333334	2	11	5	3
358	254	część	[część]	9.273214285714287	1	94	71	56
359	255	żywność	[żywność]	9.245161290322581	1	94	48	31
360	256	skuteczność	[skuteczność]	9.235135135135137	1	94	61	37
361	257	stężenie glukoza	[stężenie glukozy]	9.2	2	11	9	5
362	258	liczba	[liczba]	9.158	1	93	71	50
363	259	wystarczający ilość	[wystarczająca ilość]	9.0	2	10	6	6
364	259	K 2	[K 2]	9.0	2	12	6	2
365	259	zaburzenie trawienie	[zaburzenie trawienia]	9.0	2	11	4	2
366	259	% przypadek	[% przypadków]	9.0	2	10	1	1
367	259	dobry bakteria	[dobra bakteria]	9.0	2	10	2	2
368	259	życie dziecko	[życie dziecka]	9.0	2	9	0	0
369	259	ból mięsień	[ból mięśni]	9.0	2	10	2	2
370	259	guz nowotworowy	[guz nowotworowy]	9.0	2	10	2	2
371	259	cukier prosty	[cukier prosty]	9.0	2	10	5	5
372	259	wypaść pępowina	[wypadnięcie pępowiny]	9.0	2	9	0	0
373	259	opryszczka wargowy	[opryszczka wargowa]	9.0	2	10	3	3
374	259	koniec życie	[koniec życia]	9.0	2	10	2	2
375	259	wywoływać poród	[wywoływanie porodu]	9.0	2	10	4	4
376	259	duży liczba	[duża liczba]	9.0	2	10	8	8
377	259	odczyn poszczepienny	[odczyn poszczepienny]	9.0	2	13	12	3
378	259	produkt mleczny	[produkt mleczny]	9.0	2	10	2	2
379	259	1 %	[01 %]	9.0	2	10	4	4
380	259	palić papieros	[palenie papierosów]	9.0	2	9	0	0
381	259	leczenie holistyczny	[leczenie holistyczne]	9.0	2	9	0	0
382	259	test potrójny	[test potrójny]	9.0	2	9	0	0
383	259	badanie inwazyjny	[badanie inwazyjne]	9.0	2	10	2	2
384	259	ryzyko poronienie	[ryzyko poronienia]	9.0	2	12	3	1
385	259	bakteria jelitowy	[bakteria jelitowa]	9.0	2	10	3	3
386	259	ludzki organizm	[ludzki organizm]	9.0	2	10	1	1
387	259	ważny rola	[ważna rola]	9.0	2	9	0	0
388	259	poród przedwczesny	[poród przedwczesny]	9.0	2	10	2	2
389	259	pijawka lekarski	[pijawka lekarska]	9.0	2	10	6	6
390	260	górny droga oddechowy	[górna droga oddechowa]	8.981454170753219	3	8	7	3
391	261	produkcja	[produkcja]	8.929268292682927	1	91	70	41
392	262	macica	[macica]	8.9	1	92	75	25
393	263	ryzyko rozwój	[ryzyko rozwoju]	8.875	2	10	9	8
394	264	naturalny terapia	[naturalna terapia]	8.833333333333334	2	10	7	6
395	265	opryszczka	[opryszczka]	8.81764705882353	1	91	48	17
396	266	kość	[kość]	8.806451612903226	1	90	60	31
397	267	witamina K	[witamina K]	8.8	2	10	6	5
398	268	lek przeciwzakrzepowy	[lek przeciwzakrzepowy]	8.75	2	10	5	4
399	268	biały krwinka	[biała krwinka]	8.75	2	10	5	4
400	269	niesteroidowy lek przeciwzapalny	[niesteroidowy lek przeciwzapalny]	8.71729375396636	3	7	3	2
